54.8952,179.612,21.6349,
55.5115,180.793,19.755,
61.5801,177.25,17.2996,
68.2367,170.909,16.9097,
67.2475,164.278,24.5674,
62.279,159.586,34.2629,
59.0788,157.77,39.2369,
57.0384,156.661,42.3913,
55.2832,155.601,45.4047,
53.8002,154.21,48.1584,
52.5763,152.874,50.667,
51.8437,151.165,53.1125,
51.2329,149.479,55.3545,
50.6769,147.708,57.7341,
50.6235,145.783,59.8069,
50.5358,143.905,61.7876,
50.4753,141.762,63.9496,
50.6004,139.632,65.8072,
50.5602,137.681,67.8539,
50.5974,135.341,70.1472,
50.7781,133.154,72.29,
51.014,130.834,74.3934,
50.9142,128.483,76.7256,
51.0455,126.298,78.981,
51.2076,123.71,81.1206,
51.0139,121.571,83.4666,
51.0403,119.104,86.084,
51.1526,116.869,88.4483,
51.025,114.356,90.8495,
51.0479,112.222,92.9739,
50.9408,109.857,95.2953,
50.6998,107.849,97.7861,
50.5449,105.865,99.9765,
50.4627,104.042,101.854,
50.2617,102.248,103.802,
50.0974,100.508,105.842,
49.8398,99.0799,107.435,
49.62,97.7307,109.084,
49.2589,96.3271,110.684,
48.8735,95.3989,111.923,
48.7816,94.7424,112.918,
48.7526,93.9672,113.816,
48.1849,93.5759,114.468,
48.2773,93.4599,114.902,
48.1402,93.2404,114.817,
47.8225,93.3378,115.13,
47.4473,93.8942,114.926,
47.6627,94.382,114.486,
47.1868,95.1422,113.908,
47.2005,96.181,112.95,
47.5488,96.8424,111.852,
49.1771,97.5126,109.455,
54.7019,98.2247,103.397,
56.6536,100.595,99.0508,
54.6726,100.257,101.376,
49.3541,102.919,103.955,
47.3423,105.489,103.545,
47.1085,107.526,101.859,
47.4734,108.873,100.137,
49.2968,109.264,97.8023,
50.5379,109.638,96.0719,
49.0347,112.23,95.0403,
47.5436,114.999,93.8736,
47.1614,117.018,92.2337,
47.2289,118.234,90.7109,
50.4108,116.246,89.5298,
56.409,106.542,93.3569,
55.5965,99.1747,101.319,
56.465,106.553,93.0513,
51.9385,112.211,92.0005,
51.8047,109.572,94.7998,
55.4641,108.324,92.29,
56.461,107.543,92.1924,
57.5683,114.416,84.1306,
66.9073,125.124,64.1489,
73.7159,133.046,49.3646,
66.1431,126.894,63.109,
54.1603,119.64,82.32,
55.9635,107.843,92.2897,
55.1203,99.1921,101.818,
57.3149,100.724,98.0745,
57.487,86.9455,111.732,
58.1329,71.5957,126.385,
56.5813,87.2951,112.237,
55.5683,105.907,94.5582,
57.2037,104.992,93.9128,
59.3807,84.8466,111.941,
57.5806,71.935,126.611,
56.1958,89.8786,110.085,
53.14,113.124,89.9864,
49.6858,119.592,87.0775,
47.3006,120.213,88.958,
47.1989,120.343,88.9221,
47.2518,120.859,88.2275,
47.8223,121.686,86.9289,
48.3042,122.084,85.7142,
58.0068,135.847,62.2114,
55.1171,131.493,69.515,
57.9867,146.952,51.1362,
60.5443,165.109,30.4914,
59.6572,173.366,23.0279,
54.4167,180.87,20.8273,
51.069,185.378,19.6423,
57.116,175.862,23.1868,
61.5936,164.527,30.0062,
60.7999,159.953,35.4132,
58.6762,158.52,38.9586,
56.7893,157.585,41.7796,
54.9353,156.518,44.648,
53.6308,155.361,47.2434,
52.349,154.005,49.7752,
51.5727,152.489,52.1949,
51.0101,150.673,54.4423,
50.5165,149.06,56.6634,
50.3081,147.14,58.7474,
50.2136,145.222,60.7866,
50.1684,143.225,62.7562,
50.2805,141.05,64.8405,
50.4558,138.973,66.8012,
50.6542,136.636,68.9241,
50.6157,134.498,71.1221,
50.8174,131.996,73.3518,
50.9466,129.847,75.4824,
51.0114,127.473,77.7284,
51.1223,125.005,80.153,
51.1529,122.649,82.6267,
51.0827,120.282,84.8809,
51.0678,117.698,87.4649,
51.0871,115.536,89.8557,
51.0123,113.241,92.2463,
50.6868,110.828,94.6081,
50.7502,108.867,96.796,
50.3979,106.804,98.8742,
50.4724,104.776,101.197,
50.2862,102.968,103.066,
49.9856,101.331,104.948,
49.7647,99.7464,106.96,
49.6459,98.2158,108.297,
49.3054,97.1147,110.017,
48.9073,96.0052,111.281,
48.8939,95.1328,112.352,
48.4747,94.5583,113.221,
48.474,94.1137,113.881,
47.9908,94.0763,114.164,
47.7639,94.0544,114.468,
47.82,93.9185,114.564,
47.7114,94.6127,114.013,
47.481,94.8483,113.944,
47.1709,95.9347,113.049,
47.3276,96.5179,112.479,
47.6433,97.7807,111.169,
50.62,97.8814,107.73,
56.6882,100.134,99.4627,
55.7312,106.94,93.4075,
56.5138,101.9,97.7228,
50.599,103.425,102.427,
47.4225,106.518,102.422,
47.0493,108.188,101.029,
49.1014,108.529,98.5623,
54.3109,105.231,96.592,
56.3635,102.251,97.5534,
54.2018,107.735,94.181,
49.3417,115.494,91.4223,
48.9553,121.194,86.0972,
50.1242,124.592,81.6624,
50.7209,121.345,84.1313,
54.5857,112.761,88.7603,
56.4127,107.095,92.6291,
55.5892,108.086,92.5677,
55.432,92.5044,108.239,
56.2582,76.3379,123.554,
55.071,93.1758,107.828,
51.3529,114.362,90.3845,
51.1399,121.832,83.1111,
59.9527,124.317,71.8629,
66.9912,125.837,63.2725,
60.7519,122.462,73.0442,
52.3851,118.825,85.0082,
54.0977,112.792,89.3658,
55.582,107.813,92.755,
55.1922,110.274,90.7253,
56.5021,106.641,92.9891,
58.2494,102.018,95.8681,
57.7846,105.056,93.2251,
57.4753,109.746,88.9236,
55.5241,113.239,87.3424,
57.4275,105.878,92.7526,
55.1936,106.628,94.349,
60.7146,115.329,80.0814,
66.1372,123.66,66.4611,
59.4233,122.481,74.4284,
49.8745,120.624,86.0198,
47.1714,120.31,88.6899,
47.1657,121.103,88.0238,
47.6754,121.801,86.9653,
47.6673,122.532,85.903,
55.0927,130.189,70.8328,
56.1166,139.906,60.126,
57.0081,162.776,36.2583,
55.9361,176.633,23.5588,
58.0284,176.028,22.0509,
56.5635,177.033,22.5016,
52.8418,180.384,22.8721,
56.2953,172.993,26.8127,
60.2827,163.692,32.1537,
60.0252,160.247,35.917,
58.1655,159.183,38.8031,
56.3575,158.362,41.4091,
54.6862,157.271,44.178,
53.1384,156.276,46.7474,
52.1316,154.848,49.1767,
51.3317,153.463,51.3172,
50.7536,151.784,53.6701,
50.2676,150.182,55.7368,
50.2022,148.233,57.644,
50.1405,146.261,59.8019,
50.1691,144.226,61.7206,
50.256,142.196,63.7936,
50.3526,139.942,65.877,
50.3825,137.858,67.974,
50.6183,135.512,70.126,
50.7647,133.183,72.336,
50.8838,130.853,74.4373,
50.9744,128.401,76.8432,
51.0087,126.116,79.1984,
51.0836,123.462,81.4693,
51.089,121.156,84.1153,
50.8768,118.845,86.4698,
50.9451,116.465,88.9516,
50.9798,114.122,91.3097,
50.8862,111.743,93.6322,
50.5277,109.673,95.9617,
50.6242,107.56,98.23,
50.4594,105.533,100.503,
50.2751,103.496,102.496,
49.9444,101.798,104.498,
49.859,100.182,106.055,
49.4041,99.0437,107.928,
49.4002,97.712,109.394,
49.1356,96.6362,110.679,
48.9254,95.888,111.565,
48.5922,95.2525,112.652,
48.2412,94.7667,113.324,
48.2407,94.491,113.639,
47.8447,94.6292,113.927,
47.837,94.7979,113.784,
47.6609,94.9779,113.613,
47.5018,95.5859,113.374,
47.1976,96.3671,112.734,
47.6253,97.3631,111.314,
49.4814,97.6482,109.099,
52.2139,97.8026,106.148,
56.1964,98.6626,101.57,
56.8871,101.297,97.9394,
54.8095,101.425,100.09,
51.0115,103.66,101.729,
50.3018,105.548,100.646,
49.1127,107.968,99.4618,
50.3782,108.509,97.2075,
56.3514,101.994,97.8999,
55.508,96.4641,104.132,
56.1827,104.262,95.5987,
51.829,117.657,86.6439,
54.2222,133.9,67.921,
56.0731,145.486,54.712,
54.6216,134.85,66.6852,
52.9536,119.467,83.9091,
54.3997,112.336,89.4327,
53.7133,106.838,95.4706,
56.4044,76.2148,123.419,
55.0489,53.3937,147.605,
55.5668,77.2811,123.313,
49.4119,113.329,93.4908,
47.9344,122.354,86.0793,
52.1729,118.696,85.366,
56.1993,113.538,86.5713,
55.1266,110.141,90.979,
52.1553,111.669,92.3479,
50.7218,115.438,90.152,
50.075,118.002,88.1213,
51.1121,117.992,87.2355,
55.8217,113.97,86.3938,
55.4781,114.969,85.5986,
58.4895,110.267,87.3332,
58.296,109.845,87.9464,
57.3804,111.704,87.0148,
55.5079,115.969,84.7099,
55.7208,123.564,76.9436,
67.2706,127.465,61.4261,
73.7181,132.233,50.1775,
66.1594,125.239,64.8266,
53.1742,119.603,83.5342,
50.37,117.973,88.0346,
49.2274,119.217,87.7196,
47.9655,121.477,86.9197,
47.5713,122.694,86.0789,
50.6606,122.009,83.3824,
53.6432,140.329,62.1305,
53.7394,170.466,31.8856,
50.5478,184.398,21.1487,
54.465,179.224,22.4677,
55.2347,177.135,23.6808,
52.0458,180.32,23.7352,
55.3405,173.18,27.5231,
59.4131,163.919,32.801,
59.2699,160.681,36.165,
57.4704,159.754,38.872,
55.6467,158.996,41.4334,
54.135,158.025,44.0238,
52.8318,156.955,46.4241,
51.7811,155.702,48.6097,
51.0029,154.362,50.9031,
50.3357,152.698,53.0262,
50.1441,151.106,54.8964,
49.9822,149.311,56.996,
49.8086,147.408,58.9536,
49.9524,145.403,60.8568,
49.9505,143.315,62.7964,
50.2279,141.144,64.9671,
50.376,138.75,67.0063,
50.5242,136.5,69.1476,
50.663,134.267,71.2649,
50.7426,131.716,73.7127,
50.8882,129.379,75.9828,
50.9667,126.95,78.2793,
50.9156,124.446,80.8367,
51.0444,121.909,83.1283,
50.9973,119.688,85.731,
50.9385,117.11,88.187,
50.9503,114.751,90.4315,
50.8275,112.41,93.0199,
50.7491,110.159,95.2432,
50.3466,108.277,97.4707,
50.4017,106.265,99.5692,
50.2658,104.22,101.677,
50.0652,102.451,103.795,
49.8496,100.939,105.602,
49.4477,99.4796,107.335,
49.3861,98.2662,108.533,
49.1449,97.2455,109.822,
48.9021,96.3347,111.105,
48.6036,95.783,112.12,
48.4225,95.1797,112.8,
48.0554,95.0182,113.258,
47.9517,94.8714,113.496,
47.813,95.1525,113.458,
47.7686,95.038,113.352,
47.4003,95.4669,113.327,
47.3006,96.4087,112.365,
49.0495,97.1899,109.965,
54.4676,95.7459,106.008,
56.7641,94.2799,105.164,
56.0827,97.1803,103.08,
52.1338,101.08,103.036,
50.8391,102.996,102.377,
54.6552,101.094,100.48,
56.3234,99.321,100.64,
54.2923,104.064,98.0348,
50.6848,108.847,96.6266,
54.3847,106.015,95.7934,
56.1819,103.372,96.6562,
54.1447,109.591,92.4027,
51.6759,121.686,82.7993,
56.2139,144.597,55.2768,
55.4177,163.218,37.5549,
57.7062,144.12,54.2896,
61.0694,109.81,85.3191,
65.7423,90.8383,99.638,
60.1088,98.1568,98.0506,
55.5666,91.3815,109.278,
55.5238,77.6518,122.982,
53.1418,95.4881,107.616,
48.2224,118.315,89.5959,
49.0122,119.149,88.0255,
53.191,107.841,95.2274,
56.1788,94.2379,105.657,
56.7818,87.9747,111.393,
55.8396,93.7229,106.734,
52.7797,106.759,96.6745,
49.2297,118.511,88.4775,
50.3541,124.163,81.6417,
56.0091,122.371,77.8097,
58.3476,116.868,80.9623,
59.6206,109.181,87.2827,
58.1171,105.993,91.9972,
57.1421,113.146,85.9548,
56.5338,130.971,68.5831,
58.5561,144.726,52.9423,
65.0201,135.905,55.2583,
67.1367,128.396,60.7039,
60.5371,121.661,73.9399,
56.2405,114.874,85.1777,
56.2107,113.067,86.7843,
54.4519,114.72,87.0897,
49.4477,120.128,86.6662,
47.9006,122.466,86.0466,
54.382,138.016,63.6744,
55.657,151.46,48.909,
56.5353,167.946,31.6252,
55.6979,169.125,31.2723,
57.2884,161.945,36.7874,
53.7275,170.635,31.6997,
47.7464,183.663,24.6612,
52.1668,176.489,27.4872,
57.8635,164.99,33.3295,
58.2337,161.066,36.8009,
56.6824,160.094,39.3648,
55.0053,159.418,41.7625,
53.5081,158.551,44.1165,
52.3008,157.496,46.3532,
51.278,156.397,48.5103,
50.5193,155.073,50.5748,
50.1241,153.498,52.5659,
49.8229,151.796,54.5046,
49.7617,150.138,56.3294,
49.615,148.256,58.1932,
49.7545,146.123,60.2497,
49.8473,144.19,62.0975,
49.9315,142.03,64.2304,
50.2509,139.8,66.2015,
50.2341,137.506,68.3138,
50.3902,135.061,70.6638,
50.6959,132.599,72.7609,
50.809,130.12,75.1711,
50.797,127.734,77.6634,
50.8787,125.19,80.091,
50.9349,122.892,82.5444,
51.0004,120.379,84.8736,
50.7675,117.942,87.4859,
50.9237,115.496,89.8736,
50.8408,113.287,92.1371,
50.7332,110.979,94.5674,
50.598,108.664,96.8818,
50.3014,106.622,99.2195,
50.2536,104.958,101.218,
50.0358,102.955,103.292,
49.7621,101.516,105.125,
49.6115,100.094,106.746,
49.3724,98.6365,108.171,
49.127,97.5631,109.547,
48.5967,96.9956,110.568,
48.4977,96.3489,111.531,
48.387,95.6727,112.229,
48.1375,95.4132,112.773,
47.6683,95.3512,113.067,
48.0183,94.4596,113.798,
49.4139,90.5436,116.086,
50.7142,87.4633,118.336,
49.3651,91.8341,114.999,
50.7061,96.1991,109.42,
56.5667,93.809,105.888,
55.6102,90.7711,109.712,
56.4223,95.638,104.115,
50.4717,101.879,103.712,
50.654,103.044,102.563,
56.3461,98.4491,101.419,
55.5157,94.2321,106.407,
56.2851,100.221,99.564,
52.0346,104.394,99.9574,
51.6773,102.83,101.779,
51.2465,107.744,97.1664,
49.0836,114.328,92.8299,
50.3157,116.438,89.4376,
56.0302,127.55,72.6003,
57.1247,142.466,56.6051,
57.508,131.242,67.5235,
66.3231,95.8391,94.0973,
73.1541,72.0386,110.886,
65.5901,90.6581,99.8206,
54.1237,110.68,91.3087,
52.0897,112.161,91.9903,
49.4756,118.452,88.2515,
47.5913,123.236,85.412,
50.8859,115.119,90.2372,
55.7672,95.3384,105.052,
57.0451,73.7687,125.21,
56.1127,64.6421,135.29,
56.8559,73.4906,125.705,
55.7094,94.9696,105.544,
52.5959,117.291,86.2489,
54.6947,137.143,64.3133,
57.12,147.284,51.7293,
58.4112,134.069,63.569,
58.4859,112.44,85.2144,
55.5438,101.288,99.3063,
57.6688,112.075,86.3736,
57.9462,141.306,56.8465,
55.6955,163.05,37.2783,
58.0763,146.084,52.0099,
54.1084,127.014,75.2061,
52.4738,118.831,85.034,
56.3738,113.081,86.6941,
55.5074,115.609,85.0356,
56.4026,113.55,86.1331,
50.5584,119.459,86.3915,
47.8784,122.848,85.764,
56.2532,163.238,36.561,
53.2794,171.795,30.9796,
57.2892,164.08,34.6493,
60.5658,138.294,57.2149,
59.4822,125.554,71.002,
57.9794,140.503,57.5839,
53.2439,167.842,34.9981,
54.7424,170.242,31.167,
57.5879,163.487,34.9389,
57.1584,161.095,37.83,
55.6753,160.342,40.0855,
54.1116,159.782,42.3204,
52.7645,159.004,44.448,
51.5981,157.965,46.5027,
50.8633,156.823,48.4174,
50.2524,155.576,50.2677,
49.8293,154.141,52.2822,
49.5288,152.481,54.1236,
49.5461,150.739,55.9011,
49.5665,148.84,57.7339,
49.5375,146.978,59.546,
49.7113,144.915,61.5138,
49.9045,142.683,63.6095,
50.1136,140.538,65.5432,
50.2233,138.24,67.6417,
50.3362,135.881,69.8957,
50.4508,133.468,72.2892,
50.6453,131.019,74.6164,
50.6469,128.539,76.8479,
50.9075,125.963,79.2947,
50.8084,123.388,81.9211,
50.9542,121.029,84.4023,
50.9469,118.529,86.8799,
50.8102,116.206,89.1658,
50.6018,113.82,91.7797,
50.719,111.567,94.0086,
50.5695,109.437,96.331,
50.4301,107.355,98.559,
50.2501,105.385,100.739,
49.9162,103.689,102.733,
49.8324,101.87,104.623,
49.3637,100.63,106.257,
49.2381,99.1431,107.831,
48.9715,98.1797,109.152,
48.671,97.2678,110.272,
48.3145,96.8105,110.941,
48.1276,96.0874,111.864,
47.8834,96.165,112.147,
47.9393,95.7117,112.674,
49.5467,90.6195,115.999,
54.9149,72.3398,128.915,
56.6586,59.4556,140.032,
54.7337,73.5468,127.961,
51.1058,92.7824,112.223,
54.7545,96.7348,104.772,
56.3827,95.3416,104.45,
54.5577,97.8986,103.873,
50.6388,97.9823,107.61,
51.8949,95.7695,108.713,
55.5703,97.9038,102.614,
56.3766,99.375,100.474,
55.3362,100.502,100.311,
55.3723,85.874,115.07,
56.0336,71.3266,128.829,
53.6394,88.3482,114.227,
49.9509,106.319,100.065,
53.8164,91.9374,110.285,
57.0909,81.3447,117.737,
56.0712,101.341,98.7196,
52.2055,117.849,86.1194,
58.8444,106.124,91.2275,
65.0988,92.8299,98.2443,
60.0898,104.566,91.6242,
55.9175,115.278,85.018,
55.5651,116.845,83.6431,
53.3566,119.313,83.4352,
49.5036,122.395,84.2621,
51.7804,112.963,91.4014,
56.4264,89.9545,109.708,
56.0598,65.4844,134.555,
54.0531,55.2021,146.789,
56.1279,65.2439,134.759,
56.745,90.1913,109.197,
54.8574,118.679,82.603,
56.988,148.131,50.9454,
55.557,166.308,34.1608,
57.6081,149.098,49.3673,
56.9322,123.598,75.6495,
56.4345,112.107,87.571,
55.4104,118.904,81.8309,
55.2288,136.316,64.6367,
55.7127,147.688,52.7564,
53.6614,136.137,66.4083,
50.023,118.906,87.3218,
51.3271,110.009,94.9481,
55.239,110.152,90.8482,
56.4472,112.797,86.8341,
54.2677,115.364,86.4966,
49.262,121.086,86.1496,
47.3418,123.718,85.3262,
53.6825,174.449,27.9124,
48.3122,182.628,25.1407,
54.8799,162.248,38.9044,
59.3994,124.688,71.9884,
55.6496,115.516,84.87,
59.14,123.754,73.147,
58.7508,152.639,44.6683,
57.7772,162.611,35.7408,
57.2461,161.736,37.2099,
55.9341,160.948,39.2197,
54.5236,160.492,41.0943,
53.1033,159.829,43.1018,
51.9573,159.226,44.9854,
50.9991,158.224,46.8491,
50.2816,157.178,48.6569,
49.8594,155.892,50.3781,
49.5402,154.436,52.164,
49.3427,153.008,53.901,
49.3274,151.263,55.6547,
49.3567,149.473,57.4365,
49.5129,147.469,59.2184,
49.6153,145.487,61.0959,
49.8503,143.227,63.1178,
49.9788,141.129,65.0641,
50.2196,138.832,67.2502,
50.3906,136.438,69.4324,
50.427,133.976,71.7614,
50.5491,131.596,74.0533,
50.6752,129.004,76.4941,
50.7098,126.598,78.8694,
50.8536,123.95,81.4048,
50.7694,121.591,83.8365,
50.7357,118.939,86.3827,
50.8794,116.64,88.6658,
50.6149,114.347,91.0815,
50.5851,111.972,93.6871,
50.3602,109.893,95.8939,
50.3469,107.83,98.1898,
50.2317,105.781,100.36,
50.0423,103.916,102.146,
49.7917,102.49,104.134,
49.5383,101.042,105.819,
49.2796,99.7817,107.323,
49.0891,98.7029,108.723,
48.8296,97.6549,109.797,
48.5684,97.0878,110.729,
48.3086,96.7785,111.253,
48.0623,96.4285,111.713,
47.9144,95.8544,112.403,
50.8744,87.4095,117.905,
56.7688,59.2955,140.051,
55.7856,41.4188,158.926,
56.9267,60.8971,138.273,
52.648,93.7618,109.853,
52.278,106.168,97.9285,
51.986,104.359,99.966,
51.051,98.1834,106.964,
54.3023,79.6635,122.188,
56.2302,66.2254,133.556,
55.3443,82.4396,118.304,
51.6111,102.095,102.366,
51.5205,100.511,104.148,
56.089,70.3821,129.617,
55.0858,49.5247,151.485,
55.7142,72.3872,128.078,
52.074,98.6832,105.452,
55.8072,74.5947,125.784,
55.018,53.3089,147.762,
55.7618,78.4177,121.994,
51.1483,116.994,88.115,
51.6354,127.038,77.5472,
52.2433,123.425,80.5852,
52.0387,121.622,82.5555,
55.9805,117.486,82.7541,
55.1818,117.746,83.1882,
56.9255,111.657,87.5625,
53.1908,111.725,91.1559,
52.7857,110.165,93.2181,
55.9966,95.9364,104.27,
56.9116,75.3416,123.902,
56.1226,66.0195,133.916,
56.936,75.329,123.836,
56.0878,97.5222,102.501,
53.7933,120.827,81.5057,
55.8815,141.285,59.0573,
57.2437,152.878,46.0316,
56.0137,144.816,55.2383,
52.878,133.477,69.8891,
52.1395,128.468,75.5625,
50.4765,128.923,76.8045,
49.7032,131.185,75.4126,
49.8095,131.283,75.1337,
49.8897,121.028,85.3735,
53.6369,94.0247,108.404,
55.9666,76.0916,124.029,
55.6369,92.5332,108.087,
53.2899,112.072,90.9699,
51.9471,117.748,86.6518,
49.3895,121.204,85.7351,
47.6368,123.706,84.8881,
56.0429,169,31.1548,
52.5344,174.396,29.1802,
56.5181,161.709,37.8766,
60.2841,134.42,61.3889,
59.4381,122.29,74.3685,
60.0585,133.134,62.8844,
58.9822,153.763,43.3027,
57.4102,160.634,38.1617,
56.007,161.002,39.1482,
54.6093,160.762,40.6642,
53.3788,160.299,42.4096,
52.2455,159.856,43.9931,
51.2165,159.156,45.7404,
50.3906,158.415,47.255,
49.875,157.387,49.0022,
49.4745,156.085,50.5147,
49.2396,154.698,52.0893,
49.0231,153.295,53.827,
49.1512,151.577,55.439,
49.0957,149.798,57.2182,
49.3762,147.924,58.8736,
49.5593,145.76,60.7044,
49.7529,143.693,62.7516,
49.7907,141.572,64.7139,
50.1431,139.176,66.7715,
50.1967,136.924,69.0613,
50.4841,134.506,71.2884,
50.4831,132.023,73.6933,
50.6467,129.372,76.0866,
50.8225,126.983,78.3741,
50.8788,124.361,80.9497,
50.854,122.007,83.4785,
50.7069,119.531,85.821,
50.6794,117.101,88.3473,
50.6996,114.735,90.7022,
50.677,112.368,93.3058,
50.5682,110.161,95.5397,
50.4141,108.01,97.8208,
50.0272,106.257,99.7767,
49.9658,104.467,101.893,
49.8136,102.716,103.719,
49.5769,101.308,105.466,
49.249,100.134,106.889,
49.0681,98.854,108.183,
48.7542,98.1499,109.516,
48.4019,97.6036,110.201,
48.1603,96.9562,111.097,
47.8385,97.0117,111.4,
47.8187,96.4524,112.049,
49.6669,91.4508,115.325,
54.7288,73.1474,128.357,
56.6817,60.3272,139.158,
55.9748,77.6425,122.477,
56.0596,113.008,87.2338,
56.5272,133.1,66.5309,
54.4365,121.454,80.3661,
51.6808,99.4489,105.008,
56.0783,65.7284,134.377,
55.1964,45.8655,154.946,
55.9071,67.655,132.766,
49.9516,99.7005,106.65,
50.0704,100.544,105.561,
55.8778,78.9779,121.354,
56.7092,68.2433,131.221,
53.7884,88.3286,113.902,
51.5674,106.104,98.5454,
55.952,89.6651,110.603,
56.7187,75.5166,123.841,
54.8068,97.2621,104.132,
54.4772,132.887,68.7105,
55.3848,149.996,50.838,
53.567,141.39,61.2204,
51.34,128.359,76.462,
56.0845,118.417,81.6312,
58.455,110.792,86.8584,
59.4795,91.4883,105.167,
57.3608,77.9839,120.752,
55.9126,92.8734,107.41,
54.4623,105.124,96.4581,
55.8706,97.4305,102.852,
56.5173,91.6471,107.921,
56.1072,98.1319,101.949,
53.9116,112.798,89.4562,
51.4774,126.811,77.8411,
52.0801,136.542,67.5844,
53.722,141.638,60.6844,
53.3883,142.104,60.6735,
52.4801,140.621,63.1386,
51.9514,138.648,65.577,
50.9535,135.95,69.196,
49.5015,133.086,73.5571,
48.1469,129.488,78.6105,
49.9342,115.563,90.6917,
55.7534,77.2127,123.074,
55.2327,53.2723,147.6,
57.4755,76.9654,121.754,
56.5206,105.428,94.1927,
56.5033,108.355,91.3321,
54.449,114.885,86.9727,
49.2772,122.781,84.3315,
58.6293,160.624,36.8679,
57.7835,162.68,35.7377,
58.5089,160.132,37.4218,
59.4872,152.835,43.7786,
59.2896,148.213,48.5955,
58.4108,152.736,44.9607,
56.9918,158.737,40.4056,
55.7673,160.447,39.9764,
54.5484,160.503,41.0235,
53.2746,160.426,42.4164,
52.2498,160.146,43.8232,
51.279,159.707,45.2075,
50.4882,159.08,46.5888,
49.7632,158.257,48.0913,
49.4033,157.313,49.4063,
49.0074,156.163,50.9637,
48.9602,154.775,52.3505,
48.8947,153.404,53.892,
48.9753,151.702,55.5124,
48.9624,150.032,57.067,
49.212,148.152,58.8481,
49.4653,146.068,60.602,
49.5737,143.937,62.5746,
49.8801,141.779,64.5158,
50.0809,139.484,66.5761,
50.2677,137.22,68.8067,
50.3171,134.668,71.0836,
50.5434,132.357,73.3127,
50.7,129.825,75.6301,
50.7912,127.164,78.156,
50.8524,124.813,80.6372,
50.8825,122.293,83.0102,
50.86,119.682,85.6935,
50.7504,117.263,88.1733,
50.7775,114.841,90.6206,
50.6855,112.647,92.8709,
50.336,110.548,95.2011,
50.321,108.476,97.3905,
50.0492,106.446,99.7094,
50.0092,104.685,101.712,
49.799,103.126,103.516,
49.3188,101.681,105.055,
49.2454,100.429,106.607,
48.9402,99.3282,108.102,
48.7739,98.3,109.128,
48.3221,97.8992,110.114,
48.2224,97.4312,110.672,
47.8466,97.3792,111.221,
47.528,97.3581,111.314,
47.9317,96.3286,112.113,
